"name";"mz";"mzmin";"mzmax";"rt";"rtmin";"rtmax";"npeaks";"C";"CH";"Control";"H";"N";"NH";"QC";"28V";"29V";"33V";"34V";"35H";"35V";"48H";"48V";"95V";"96H";"96V";"97H";"97V";"98H";"98V";"81H";"81V";"82V";"83H";"84H";"86H";"86V";"87H";"87V";"89H-1";"89V-3";"89V-4";"90H";"90V";"91H";"92H";"93V";"94H";"94V";"100V";"99H";"99V";"101H";"101V";"74H";"75H";"75V";"76H";"76V";"36V";"37V";"38H";"39H";"41H";"41V";"42H";"42V";"43H";"43V";"44H";"44V";"45V";"46H";"46V";"63H";"63V";"66V";"67H";"69H";"69V";"71V";"72H";"72V";"77H";"77V";"78H";"78V";"79H";"79V";"80H";"80V";"QC1-1_1";"QC1-1_2";"QC1-3_1";"QC1-3_2";"QC1";"QC10";"QC11";"QC12";"QC13";"QC14";"QC15";"QC2";"QC3";"QC4";"QC5";"QC6";"QC7";"QC8";"QC9";"isotopes";"adduct";"pcgroup";"rsdqc"
"325";"M159T502";159.065338598566;159.057518256296;159.069880429621;502.256006317139;500.231006774902;545.529975738525;103;15;19;3;7;15;16;19;33077.4096166065;42360.3519194182;36841.05048082;37930.4408496508;35319.0853548982;22174.7964442921;10983.2461930321;18675.0231432009;22660.1846886966;48602.508896304;33997.8829966359;22945.969105273;16589.5142638257;40092.1935500739;95207.0367881284;26649.1100493376;44703.8358041185;16742.2820318052;6882.48134875736;73226.0141526658;37179.4494451851;22353.8795548651;36170.6515462505;26678.511979056;26758.6736997565;15514.8019277427;45350.7802949838;60218.6779581256;64202.3001131454;18054.6922030215;28191.2677062791;27226.2043629318;17827.2449900645;19167.9727014246;22227.2954051086;18047.440171073;7804.52289730422;26256.3124297909;30902.1093386271;18198.9146813881;55540.0997966631;15332.5813741581;14621.6086742562;26668.125202679;27737.1729360591;28888.1612945093;30418.8728875208;27814.3079021741;38522.4708455971;26380.0076459538;38352.1380133166;33240.0567279182;31255.8424078209;13799.9337496375;32592.3938334572;36499.1747258225;7747.49724043487;16907.7513421616;42640.5167874682;27170.6695513296;24308.2395975294;33979.3311729943;10114.1164615302;15491.6579764148;14649.506342968;56018.5557054008;32821.7686531749;21335.3352745235;20112.0044015831;39442.6405370582;31013.4669362266;11384.0298198504;24922.4809150304;36475.1713705707;29145.1659391703;18288.5695172091;23725.2338388667;17757.7321982689;12483.3261984587;9133.02918109844;21724.0434055676;23004.0127175801;22487.1482535597;21944.7687553482;22632.9671406025;22831.537842797;22991.6994383693;21605.0998864167;21843.1707933718;24554.4235762893;21870.7975070237;23197.3819419095;23285.782868969;22519.3082578729;24414.3653563462;"";"[M+H-C3H9N]+ 217.132";"42";0.0396667987069479
"326";"M159T677";159.076612709358;159.069090762494;159.084919618542;677.252995452881;635.578988037109;722.776008911133;95;15;17;3;7;14;16;19;8272.24274775274;12979.092385237;5302.13478764595;10163.322072542;12966.4978041463;6820.78242048151;11867.7291030428;6812.8090477722;5803.09796035249;7008.93691427746;11227.2012586453;4458.0431480313;8365.11736185225;8402.32796237996;28571.8334805346;4375.11610440054;5680.86847147214;6738.5623535854;7939.85474230478;29514.4320834291;50549.5729379809;4073.47823837134;8619.33100530119;5833.67587331593;15021.2816166332;7398.75090923864;13382.0777038423;5311.73654108496;4143.422763855;9819.7557556717;4197.7203442754;19665.4663312469;11063.3067161423;9395.51374110517;11300.0053295357;5790.69244332636;9188.85501554799;9236.24034103489;13417.9362776921;5786.15323592985;10306.6969987724;6873.22385807096;2801.06265028126;9109.42046357018;12055.83583357;2365.74887906636;17770.7473624507;9061.73886973906;12748.3098760471;5494.63559240468;11699.1471569856;8069.06915976944;8106.0236516685;9010.9061979518;9372.97863949344;19470.1520552587;4497.01119698959;7187.07560498668;21194.8616482375;6484.3874533433;6604.65419037152;9374.98097631957;3394.28196965133;8258.67191497463;7882.22985813141;9915.2339921914;36230.7848395979;5259.90726637111;9081.32677398082;4202.80727023166;8520.97393590075;8948.19062432563;5962.02951012891;10258.2131746921;6619.38728018097;14887.4688129584;7482.38390790219;5169.4261419931;5955.98624461321;4720.38022368346;9734.84242455605;7115.06965146733;7190.63866785941;5750.09271652089;7166.82172381995;7013.08885634558;8091.47490862086;10445.1129498414;8372.64454508467;11931.026889206;9691.31776852852;7974.87590581136;7449.74638776817;7005.97924387666;6404.38410337646;"";"[M+H-NH3]+ 175.096";"68";0.207217858963962
"328";"M159T493";159.120889311656;159.11693009303;159.122505523604;492.765015258789;490.215026092529;532.258989105225;97;15;19;3;7;15;17;19;82526.6513693738;82458.0979846051;236390.373665524;151911.914632538;79460.0196171957;100865.85639261;35381.8318774701;88125.7219865075;113612.694495329;292328.593585785;243848.019220632;102644.683656979;111626.520267525;371349.5514478;978288.304376455;301389.965420372;344701.687291733;307710.500295621;102193.692135453;492727.242958128;212708.723094798;133603.942132521;411567.168966261;360690.480802949;190348.797404399;287957.299378422;308944.467811991;301669.403221866;332163.128946475;29667.3112235689;79905.7544445635;51161.4821287664;58577.0829175278;53299.7097784608;365159.139277576;322556.416699978;357848.556226483;255053.664107715;293510.000795441;435370.448047917;630258.513999573;299166.425854464;268765.611153344;461290.781906574;155481.193796376;162901.178975069;224536.083787911;124073.690015149;249817.772901388;202394.210443341;101042.545399546;132351.664537845;72514.6928929249;64768.7773381602;167518.237812293;195397.340022976;73906.001946351;133123.351350992;190400.61988646;488186.276029214;463247.802818184;518140.449034062;181555.9878498;191666.771682645;73035.8559362176;555415.024355379;503532.665299794;425763.841390325;303313.490093098;612508.547049438;315904.633138479;181842.465615272;222320.27959279;340981.027151296;400235.433021382;355325.466802751;141610.951350869;115243.09997047;79406.0095514442;67907.7012790046;140682.555378652;148740.941102734;148215.707380862;154681.76218335;149707.583545141;151414.982069398;148511.58043977;134139.818367225;140951.063836971;150464.68385073;145484.524094648;152771.972110561;146712.161304645;151469.668803626;144614.154145621;"[26][M+1]+";"";"11";0.0366211826002167
"330";"M160T545";159.967686155971;159.966939453135;159.971133849342;545.141000061035;542.326002960205;580.108985748291;95;15;18;3;7;15;15;19;8057.7815721546;4276.7424816982;9579.75123133981;8681.26927518626;4287.2920859425;6995.34081879829;3222.99109844166;5834.22848915582;6440.67284107175;9625.20088494078;5346.22124517872;7198.0820564971;6976.04997167318;4204.42313612188;8459.34585034918;7117.69074826313;6559.49517639752;8967.63260416287;4074.13056200866;9925.34512030037;7378.77947313708;5925.17423956681;8537.7662664885;7441.36362908308;6754.35617835057;10097.462689289;9548.67484798772;6479.79341826648;4484.17718285708;9462.81106829763;6147.84972473507;7628.72901462908;5530.11227362963;5316.95068097699;8766.45534922996;11246.0279984562;9751.16600877441;8115.37214329377;10599.7654626863;9218.65016724783;7600.90932605824;2726.11289119978;8907.46205499073;11575.0926930757;7806.67442704403;9862.97230488195;8210.00312930026;7313.01828816884;9123.6585822724;7374.36063560984;8204.9215761021;7150.8825592019;8365.99784297685;8458.31152888451;7293.38666494226;10609.1192223302;5509.21339946858;8464.66263263784;5127.08968053168;9697.50736689685;10253.0224669477;10522.9872588692;8592.62493636933;5896.68594170733;6997.06236215215;6111.54624108861;12436.7248519324;11461.8493118595;10084.7235022871;11092.6626979489;7046.79151370104;6981.89055386052;6834.17714440586;11823.4330512087;5463.12368101714;17806.8007497888;6325.91196735812;5167.14474642871;2482.97747858479;1103.17669595617;6371.62768011638;5659.98491273368;4607.43373978912;6747.21249998023;7239.93343719143;5017.61340511673;5684.24247677882;5853.869240083;4841.94722406311;5747.1213250399;3072.79374582144;6015.86798121576;4746.79263717282;5792.53162157624;3414.08470349374;"[28][M+1]+";"";"46";0.210597798669317
"331";"M160T547";160.037102601752;160.035338346325;160.041622046794;547.382493591309;540.76899810791;549.602978973389;96;15;19;3;7;15;17;19;14877.4653709636;13636.8380176347;57958.6439986759;45285.627644936;34263.7744393083;43585.3317044967;9994.55907851671;48794.3059254907;6755.51039506863;33291.3167157669;26873.7392840546;25215.6986493874;25737.0682420082;37514.7021733785;68400.1910071934;20198.0655118712;30149.7135270864;23330.4432196921;8077.98050307855;31724.3894386676;30180.4308009715;21252.4344496548;21394.3574555877;21403.646454339;19020.8057766887;12265.9156746025;24968.4740042174;68021.9926992398;71436.3681130572;7471.32462929325;57784.5395655081;33876.1597161604;38547.1553348774;34279.7408952979;20499.7994828311;11646.8725488297;14407.1457075142;19287.96765978;19620.1689392295;18361.1993032314;26943.2486965724;12448.3963680868;19175.8369904702;26794.2700584269;20040.9267727118;36272.8468843338;25651.4767561359;15834.6477468843;27409.1615857374;28101.6669012037;25068.5620960069;29544.609193645;16792.0690347368;13458.0021333085;24614.9534342587;25699.3965948675;15462.7632513715;23325.6122764055;31640.701646712;19956.3932163873;16744.34863089;31924.5993995203;10117.502526216;12934.8471580922;4605.65618448634;24033.6614778085;22089.8124593419;17224.5353052057;8868.84555928744;21974.3554284305;15681.6699586176;13360.2052116758;13845.3826410971;15786.1474029427;20046.724617541;18758.5121410232;18150.9945585414;15581.6047814401;10872.5509339089;8555.90160966785;17508.3630925876;18950.0982386071;20041.7818869334;19663.3422192555;18676.6285055095;18869.9243825977;19162.159842023;18444.6345487484;19612.5566657776;20084.5495227479;17782.2561752312;19902.1301898465;18289.7118632935;19603.2759532266;18555.9040554694;"";"[M+Na]+ 137.048";"67";0.0424609829929238
"332";"M160T578";160.034788258732;160.033719195121;160.035429911748;578.367985687256;577.165010223389;580.108985748291;95;15;19;3;7;15;17;19;38968.3091190003;77361.3555995087;104491.152896447;127594.333306522;56883.4101583041;26039.2496767851;24622.7188152801;39855.8418389528;26004.9101903945;65724.5016013291;52387.6178136438;18076.9010123308;29416.8187011227;35207.6945080828;148696.353101871;32179.0339075481;58707.2816539655;34901.7589679317;12225.5515081525;172741.226010865;204191.785900994;29131.2746397969;64145.9913843694;54780.1801026567;68058.858186493;24217.2708822168;111158.666979836;29008.0477121651;27119.6412004548;14814.8117301862;26138.9869624257;89131.9308898127;45625.212538496;30362.229330593;45956.2430575779;28479.0999296397;23362.5048948263;31124.0656141661;62423.9768068353;28040.412741444;94671.0347413263;26620.7946276094;21862.85466334;53125.8463904432;48948.8868350186;54596.1872290878;95886.8356200891;41142.0397639977;57034.7224522622;37282.3648674317;237594.896028274;38939.8006354037;48517.7207545514;20862.9120859421;52347.0476236116;97048.2736084086;9989.2754264884;27857.8218488131;85782.3585978389;41061.3050857044;29993.2191409504;72899.5100394557;11754.4640943331;31714.6369905763;13099.1459371845;74922.6337436904;99385.6117544095;43530.2986427124;43336.2107626587;44428.1462301522;47492.8126818496;17652.8849685184;38503.5991930079;54288.0344368894;41424.8744049093;63814.1159013876;44567.2095299878;31955.1443806013;21463.7191912992;17299.1768235102;44771.6141769518;49669.6202335495;49447.4715806793;49340.2267578906;49449.1683471704;48219.9932912008;50325.2507939209;45681.7605960069;49021.4143864347;50663.9418944763;47609.4414058093;50112.5067088171;49132.7450572405;48131.8965659615;49536.7491698784;"[29][M]+";"[M+H-C4H8]+ 215.092";"63";0.0338962891833053
"333";"M160T576";160.09704673737;160.095373252763;160.102627387196;575.507993621826;567.620988616943;629.470977478027;93;15;17;3;7;13;16;18;7292.87526248967;5787.35125032976;9471.88144022953;15729.8803723667;7065.78673081589;6774.24238882814;2013.50019919426;5044.91922325232;4301.77943294077;8111.51712633482;9534.57600579782;7367.25438351514;5095.35165461622;16279.1676898615;33734.7793072426;7011.17606727323;10637.6906219617;13204.6939200271;6994.06245355842;18452.3220683695;16304.6622028751;10324.3847264683;18702.715111847;16032.4948338741;15003.7759438321;11164.2810161255;18681.7669375941;14796.5811331977;15280.8134445479;2812.95296464314;7398.11828885541;3290.50711117327;3643.83570266197;5364.49266986683;10099.6141746941;9940.69894769526;8219.69154752272;9215.61893050845;9814.19463554612;11545.3434594589;23058.4233617661;10945.3205863784;7946.95736486675;10712.9689372982;7643.41264581117;6240.17674836405;12031.6133296447;6877.27682705498;8707.98845368667;6028.37344158121;3203.67717539924;8066.99891396504;5462.15257843575;3974.72723805136;8072.00051357961;9060.94372243068;4591.62468444416;8838.6139445643;11985.4937041958;15182.426711392;13900.5639784601;14763.9109452262;10563.9220979985;8812.41076592518;5534.57906882883;21345.01009162;23125.9254209151;19341.4660556557;7644.09118584733;16739.5858147794;13297.9087724703;7777.81094712911;6950.73152112196;11348.2782020654;12198.0101829786;11043.5227654265;6608.37855977443;5139.22788182121;4251.30555493946;3654.81709301562;8447.64882915709;9106.50965150718;5722.36620917882;7684.11553829062;6606.94968963909;6063.64748548382;4902.44535360492;7130.07680873341;7414.02876663891;7598.45124812739;5943.54813866549;7831.26523070147;6806.81359091382;7791.15268335438;7046.99025791688;"";"";"396";0.155810074787042
"335";"M160T539";160.133523566063;160.130807936312;160.133975206884;539.434988555908;537.301975860596;560.321008911133;96;15;18;3;7;15;17;19;240985.106670063;319381.940080466;96948.959268973;137452.173328288;201874.897277375;138527.076016281;15243.7080945912;22769.6139619235;64540.1015030344;97081.4629558845;71186.8523636963;62762.7285719809;40763.1235261194;128312.341758475;269167.990544889;47619.4779131435;81083.1185190199;41244.8737769469;7206.50366683537;142694.283796156;86363.7582252055;52217.9322568641;79857.1101153326;68941.7254821037;103551.07201309;83271.5289410117;143207.746407764;221485.413806961;226677.040454011;58361.0756449308;95597.9749730585;178261.24310196;82966.2441437075;130897.067614489;72960.7536394414;62763.6398935742;48950.3763505628;75181.8628030562;91089.8364320004;87223.0897264641;93627.5426708049;39333.029536148;51119.7660085928;93323.4708737854;384489.997742646;148528.689527646;194784.003941017;163286.466588288;197055.760703093;145853.380368543;175630.254502235;190428.336439113;444477.341031375;258672.59480356;152877.409083226;168214.578456358;12570.6128962498;132088.76476444;195950.801975096;51876.4478785528;49654.694748527;201346.187288636;15317.1820828139;39500.7240499509;12386.8160851341;83453.8929801401;57906.7178401629;48430.6801075802;43658.8362399076;64818.8515966693;76994.0298480617;25826.4177011428;53418.2924790569;66587.1753765324;49784.1545383308;51949.9867936894;125416.558247324;112874.272120948;73551.9316376057;69666.7732367288;135659.680804719;139908.577933757;140319.900658223;144352.422380217;141774.032447226;140360.781026853;145214.897376298;135415.34636514;137567.922914049;144548.937448364;138358.750130006;148126.275671318;139439.381482817;139302.350376671;135246.274604523;"[30][M]+";"";"346";0.0273288523122043
"336";"M160T493";160.122989888972;160.121636059007;160.125253557549;492.777514953613;488.686025085449;495.633987884522;88;12;17;3;7;15;17;17;7276.80751470616;7517.6414942371;21209.6367814749;10321.0344080584;8215.75620675909;7953.92638747118;5738.7308713677;6092.29457782543;7144.09054020638;24424.1058658128;19303.6886818242;7708.64097751613;8913.4947752792;33395.2011047958;80360.5541674454;25557.2808954137;29506.2826898937;22482.7837322725;7001.21599719927;39741.7934360982;18008.3132793356;7723.82673510572;30834.8897969439;31392.575578608;11011.8146875877;24455.4384700081;24659.2095353749;26574.0675408467;28511.0369804902;1220.1514534421;3732.32455480541;4535.63523131178;2497.95260054178;5933.95234337825;30243.3910387155;24694.0165664144;29142.3851500646;23231.0580688944;23929.8377819267;37675.8157492141;52550.7857970385;23890.8943614647;23224.8155202345;38573.3543706992;13662.5460907166;12524.0393670004;19103.1926203253;9652.17301997253;20466.592960846;17948.8661957484;6842.3978308553;9722.81604507387;4009.28005441985;3684.12911337959;11897.8428000399;16686.5480440783;4127.05157880747;11664.839147963;15325.517922514;40913.2286933368;39048.8101794897;45226.2976785964;15473.5009826409;18486.1349448232;4519.95992445988;49517.9820977474;41425.2494396075;37099.6830952562;25899.5718790923;51241.8627029819;25522.1104521342;13595.185063066;19109.2313608818;26744.6960458488;36511.5361573002;30849.4573961004;5575.29646474914;7381.96398294119;5928.96015225079;6645.1964124358;9922.28308855339;9838.54019215627;13099.4398467103;12244.40884539;12673.2874773655;12974.6880325628;11735.3387360246;11519.748513416;12136.1424791522;12553.1650403092;12786.0312485405;12930.7105555019;11049.997526446;10240.8228971087;9801.94634513746;"[26][M+2]+";"";"11";0.10530258175831
"337";"M161T137";160.841166176088;160.839767456055;160.842346358896;136.811999797821;133.681996803284;143.115997810364;88;13;18;3;6;14;16;17;7099.24994912053;5258.42720234063;7229.60042635284;5536.11947974902;3686.86299081937;7067.15903420695;887.056213041025;3940.7920908647;3621.67739629708;5096.26245835362;3000.73211262294;3438.41447431974;3538.30571132499;2730.36743380329;3714.57494195676;3640.08458021007;4254.75380752567;6353.98588201933;5528.59696563285;6497.09987321916;2714.0418972583;5189.9572827777;5193.97388027609;6149.47033095379;4953.22714220714;8687.5723168;3572.83237123692;4508.57285215227;3760.72713071725;4226.3380300276;5872.43631252422;3428.63641570531;3515.66231547566;2321.84837964208;7233.51526796964;5415.82464160175;6494.16374031895;4880.60983980674;5502.83399226779;8215.8480688426;4976.95337559996;3053.65341666699;7023.99615596229;5600.29944296444;3411.06393856489;5158.63125380766;8394.83813391825;8519.29753306425;9220.65746385751;3824.81924653074;6839.43517002924;5616.44695136519;8445.14642388088;8378.10168658639;736.5977777898;7434.88186021006;6496.81234516254;9352.42611717741;6215.68643489025;8312.59695698055;7834.86141804722;5320.46459103982;5683.43097879462;5100.52114232159;2257.07783967303;5106.48536595201;6839.14129986994;6861.75265775208;4236.88706430152;6938.48163265663;3225.65915253943;4419.45240165211;4421.8697497152;6714.73464241155;4855.67902964717;4571.94675524638;4477.38649407873;5790.74676922189;1670.36230081922;2638.12710406786;5293.9934879677;5721.42803720293;7241.52257453555;6379.71452492091;6256.00986945715;6493.48481852902;5389.82004488727;5809.49443891433;4209.41834449882;5047.62204638677;5135.73088744295;6259.13592880642;5253.11490468466;5569.14963950044;6328.78386137332;"";"";"323";0.13033827080907
